objectid;nom;raison_sociale;type_reg;categorie;code_noga;branche;activite_detail;adresse;npa;localite;commune;telephone_principal_reg;telephone_secondaire_reg;telephone_site;telephone_final;telephone_source;email_reg;email_site;email_final;email_source;site_internet;site_normalise;scrape_status;pages_verifiees;fax;taille;type_local;complement_localisation;id_etablissement;id_entreprise;num_ide;latitude;longitude;source_principale;date_collecte
9503;Chez nos filles;Chez nos filles;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route des Romelles 17;1293;Bellevue;Bellevue;+41223282020;;;+41223282020;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-3TR5D4;1-3P0U66;;46.24960700000266;6.148472538703068;SITG REG + site web public si disponible;2026-05-26
67591;do Vale Ferreira;do Vale Ferreira;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Limites 1A;1293;Bellevue;Bellevue;+41227740805;+41797163916;;+41227740805;REG principal;resto@espace-sante-bellevue.ch;;resto@espace-sante-bellevue.ch;REG;;;site absent;;;1-2 travailleurs;;;;1-4XH-27152;CHE114298088;46.26172592544644;6.14275786904101;SITG REG + site web public si disponible;2026-05-26
86539;José Fraga;José Fraga;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Lausanne 339;1293;Bellevue;Bellevue;+41227741800;;;+41227741800;REG principal;;;;non trouve;;;site absent;;;;;;;1-4XH-88496;CHE101958165;46.25527559087087;6.155065382337336;SITG REG + site web public si disponible;2026-05-26
7387;La Vigne Blanche;La Vigne Blanche;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Tuileries 148;1293;Bellevue;Bellevue;+41225252331;+41762202331;;+41225252331;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-2KED0T;1-4GMMDO;;46.25651209363285;6.140703487180431;SITG REG + site web public si disponible;2026-05-26
17033;Le Coup de Coeur;Le Coup de Coeur;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Limites 1A;1293;Bellevue;Bellevue;+41227740805;+41797163916;;+41227740805;REG principal;resto@esbellevue.ch;;resto@esbellevue.ch;REG;https://esbellevue.ch;https://esbellevue.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-27153;1-4XH-27152;;46.26172592544644;6.14275786904101;SITG REG + site web public si disponible;2026-05-26
54596;Les Cormorans de la Rade Sàrl;Les Cormorans de la Rade Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Bois-d'Avault 1;1293;Bellevue;Bellevue;+41788268989;;;+41788268989;REG principal;hello.cormoran@gmail.com;;hello.cormoran@gmail.com;REG;;;site absent;;;20-49 travailleurs;;;;1-3Y99ZZ;CHE164662492;46.26446668335344;6.143005449301414;SITG REG + site web public si disponible;2026-05-26
48003;MATS snc;MATS snc;Entreprise;Gestion restauration;561003;Administration et gestion d'établissements de restauration;;Chemin des Aiglons 8;1293;Bellevue;Bellevue;;;;;non trouve;;;;non trouve;;;site absent;;;Sans travailleur;;;;1-1X9GRT;CHE222234180;46.25426728471622;6.153281615684464;SITG REG + site web public si disponible;2026-05-26
94319;Mehmet Saglam Buvette du Port Saladin;Mehmet Saglam Buvette du Port Saladin;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Lausanne 330;1293;Bellevue;Bellevue;;;;;non trouve;;;;non trouve;;;site absent;;;6-9 travailleurs;;;;1-586TUT;CHE271451506;46.255149966400836;6.155700516282587;SITG REG + site web public si disponible;2026-05-26
34836;Pizzeria Bellavista;Pizzeria Bellavista;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Lausanne 341;1293;Bellevue;Bellevue;+41227743292;;;+41227743292;REG principal;bellavista1293@hotmail.com;;bellavista1293@hotmail.com;REG;https://www.bellavista-lac.ch;https://www.bellavista-lac.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-9278;1-LDDND;;46.25550522236764;6.155192914818848;SITG REG + site web public si disponible;2026-05-26
37044;Restaurant Le Country;Restaurant Le Country;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Collex 47;1293;Bellevue;Bellevue;+41229597900;;;+41229597900;REG principal;reception.genevacountryclub@davidlloyd.ch;;reception.genevacountryclub@davidlloyd.ch;REG;https://www.davidlloyd.ch/fr-ch/clubs/country-club-geneva;https://www.davidlloyd.ch/fr-ch/clubs/country-club-geneva;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-9590;1-4XH-10331;;46.26061047587295;6.141805125717106;SITG REG + site web public si disponible;2026-05-26
27996;33 Snack;33 Snack;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Bernex 271;1233;Bernex;Bernex;;;;;non trouve;;;;non trouve;;;site absent;;;Sans travailleur;Hôtel/restaurant/bar/dancing;;1-4XH-56238;1-5D8N3C;;46.176442410100215;6.075554551224503;SITG REG + site web public si disponible;2026-05-26
93328;33 Snack Sàrl;33 Snack Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Bernex 271;1233;Bernex;Bernex;;;;;non trouve;;;;non trouve;;;site absent;;;Sans travailleur;;;;1-5D8N3C;CHE310173678;46.176442410100215;6.075554551224503;SITG REG + site web public si disponible;2026-05-26
61451;"BO & MIAM - Chez SAM, titulaire Cruz Payan";"BO & MIAM - Chez SAM, titulaire Cruz Payan";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Grands-Buissons 52;1233;Bernex;Bernex;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-4X158B;CHE414763862;46.16155358871765;6.052320466355916;SITG REG + site web public si disponible;2026-05-26
25840;Buvette du FC Signal;Buvette du FC Signal;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Signal 29;1233;Bernex;Bernex;+41227572991;;;+41227572991;REG principal;info@signal-fc.ch;;info@signal-fc.ch;REG;https://signal-fc.ch/;https://signal-fc.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-50024;1-4XH-49535;;46.172274208751006;6.071572211238752;SITG REG + site web public si disponible;2026-05-26
74844;Buvette du Signal - Garcia Castro M.;Buvette du Signal - Garcia Castro M.;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Signal 31;1233;Bernex;Bernex;+41227572991;;;+41227572991;REG principal;info@signal-fc.ch;;info@signal-fc.ch;REG;;;site absent;;;1-2 travailleurs;;;;1-4XH-49535;CHE363311252;46.17199448383083;6.07118900221035;SITG REG + site web public si disponible;2026-05-26
36297;Café Au Petit Gris;Café Au Petit Gris;Etablissement;Bar;563001;Bars;;Rue de Bernex 277;1233;Bernex;Bernex;+41227571018;;;+41227571018;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-92706;1-4XH-92705;;46.17618307521887;6.074897511492108;SITG REG + site web public si disponible;2026-05-26
20424;Café du Signal - Chez Mijo;Café du Signal - Chez Mijo;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Bernex 335;1233;Bernex;Bernex;+41227570658;+41797997971;;+41227570658;REG principal;chez.mijo@gmail.com;;chez.mijo@gmail.com;REG;https://chezmijo.net;https://chezmijo.net/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-35693;1-4CJQ9A;;46.17408885221971;6.0696203790352845;SITG REG + site web public si disponible;2026-05-26
8688;Café Les Z'Arts Aigues-Vertes;Café Les Z'Arts Aigues-Vertes;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Chèvres 29;1233;Bernex;Bernex;+41225558536;;;+41225558536;REG principal;leszarts.village@aigues-vertes.ch;;leszarts.village@aigues-vertes.ch;REG;https://www.aigues-vertes.ch;https://www.aigues-vertes.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-2FZBV2;1-4XH-40173;;46.1984427928766;6.075318668577913;SITG REG + site web public si disponible;2026-05-26
31877;Chez Cartouche;Chez Cartouche;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Vieux-Lully 20;1233;Bernex;Bernex;+41227572798;;;+41227572798;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-83853;1-RTYZJ;;46.16348686134297;6.072031268655891;SITG REG + site web public si disponible;2026-05-26
87767;Denis Vionnet;Denis Vionnet;Entreprise;Bar;563001;Bars;;Rue de Bernex 277;1233;Bernex;Bernex;+41227571018;;;+41227571018;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-4XH-92705;CHE110444959;46.17618307521887;6.074897511492108;SITG REG + site web public si disponible;2026-05-26
66739;DIM & CO Sàrl;DIM & CO Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Grands-Buissons 5;1233;Bernex;Bernex;+41227572108;;;+41227572108;REG principal;cr.fontaine@bluewin.ch;;cr.fontaine@bluewin.ch;REG;http://www.restolafontaine.ch;http://www.restolafontaine.ch/;non necessaire;;;3-5 travailleurs;;;;1-4XH-22169;CHE112877619;46.1633782036283;6.0569198976696885;SITG REG + site web public si disponible;2026-05-26
62456;Ferme de Bernex;Ferme de Bernex;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de la Chapelle 7;1233;Bernex;Bernex;;;"+41210919112; +41210919560; +41218130388; +41218580811; +41221011011; +41222176695; +41222697228; +41225293246; +41225567841; +41227179898; +41227181222; +41751414913; +41751522711; +41751642518; +41751795355; +41755251516; +41757982993; +41758071341; +41758805231; +41761314739; +41762497476; +41763934545; +41765613221; +41766807949; +41767170593; +41772177425; +41774666489; +41775180887; +41775331415; +41776181307; +41781542882; +41781711544; +41782127207; +41783179535; +41783181282; +41784674491; +41786169637; +41787052215; +41787158481; +41788244961; +41788872751; +41789900991; +41791049191; +41791117316; +41791119871; +41791780525; +41791786495; +41793942571; +41796150373; +41796836551; +41796958916; +41796981416; +41797176877; +41798971876; 0021 177.762 5; 0022 136.197 8; 0075 77.921 55; 0077 153.673 5";"+41210919112; +41210919560; +41218130388; +41218580811; +41221011011; +41222176695; +41222697228; +41225293246; +41225567841; +41227179898; +41227181222; +41751414913; +41751522711; +41751642518; +41751795355; +41755251516; +41757982993; +41758071341; +41758805231; +41761314739; +41762497476; +41763934545; +41765613221; +41766807949; +41767170593; +41772177425; +41774666489; +41775180887; +41775331415; +41776181307; +41781542882; +41781711544; +41782127207; +41783179535; +41783181282; +41784674491; +41786169637; +41787052215; +41787158481; +41788244961; +41788872751; +41789900991; +41791049191; +41791117316; +41791119871; +41791780525; +41791786495; +41793942571; +41796150373; +41796836551; +41796958916; +41796981416; +41797176877; +41798971876; 0021 177.762 5; 0022 136.197 8; 0075 77.921 55; 0077 153.673 5";site web;;;;non trouve;https://fermes-urbaines.ch/;https://fermes-urbaines.ch/;contacts trouves sur site;https://fermes-urbaines.ch/ | https://fermes-urbaines.ch/contact (erreur) | https://fermes-urbaines.ch/contact/ (erreur) | https://fermes-urbaines.ch/contacts (erreur) | https://fermes-urbaines.ch/contactez-nous (erreur);;6-9 travailleurs;;;;1-4SWHPU;CHE264997036;46.175018184418306;6.073861167649753;SITG REG + site web public si disponible;2026-05-26
71545;Les Curiades Sàrl;Les Curiades Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Vieux-Lully 10;1233;Bernex;Bernex;+41227574040;+41795655724;;+41227574040;REG principal;info@restaurantlescuriades.ch;;info@restaurantlescuriades.ch;REG;http://restaurantlescuriades.ch;http://restaurantlescuriades.ch/;non necessaire;;+41227574026;10-19 travailleurs;;;;1-4XH-397;CHE104386064;46.163545369833585;6.072378189357554;SITG REG + site web public si disponible;2026-05-26
53283;MAKDA Sàrl;MAKDA Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Bernex 224;1233;Bernex;Bernex;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-3HYZV9;CHE449556743;46.1772840732085;6.077288473735742;SITG REG + site web public si disponible;2026-05-26
59190;Mesabe Emek Sàrl;Mesabe Emek Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Bernex 335;1233;Bernex;Bernex;+41227570658;;;+41227570658;REG principal;contact@chezmijo.ch;;contact@chezmijo.ch;REG;https://chezmijo.net;https://chezmijo.net/;non necessaire;;;6-9 travailleurs;;;;1-4CJQ9A;CHE243620577;46.17408885221971;6.0696203790352845;SITG REG + site web public si disponible;2026-05-26
31130;O Club House;O Club House;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Gamay 36;1233;Bernex;Bernex;+41767313615;;;+41767313615;REG principal;contact@nice2begeneva.ch;;contact@nice2begeneva.ch;REG;;;site absent;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-72308;1-3RIKGJ;;46.17211430951897;6.073527995185075;SITG REG + site web public si disponible;2026-05-26
56427;Pinnah Sàrl;Pinnah Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Promenade du Décanat 11;1233;Bernex;Bernex;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-43SXX5;CHE277812235;46.18039406812997;6.081012207381067;SITG REG + site web public si disponible;2026-05-26
3379;Puawai Café;Puawai Café;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Promenade du Décanat 7;1233;Bernex;Bernex;+41225477767;;;+41225477767;REG principal;hello@puwai.ch;;hello@puwai.ch;REG;https://www.puawai.ch/;https://www.puawai.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4YPYOT;1-1K323B;;46.180778342014094;6.080701496285188;SITG REG + site web public si disponible;2026-05-26
102415;"Pulvin Daâli Caroline, Chez Cartouche";"Pulvin Daâli Caroline, Chez Cartouche";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Vieux-Lully 20;1233;Bernex;Bernex;+41227572798;;;+41227572798;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-RTYZJ;CHE159564317;46.16348686134297;6.072031268655891;SITG REG + site web public si disponible;2026-05-26
18121;Restaurant de la Fontaine;Restaurant de la Fontaine;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Grands-Buissons 5;1233;Bernex;Bernex;+41227572108;;;+41227572108;REG principal;cr.fontaine@bluewin.ch;;cr.fontaine@bluewin.ch;REG;https://www.restolafontaine.ch/;https://www.restolafontaine.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-23494;1-4XH-22169;;46.1633782036283;6.0569198976696885;SITG REG + site web public si disponible;2026-05-26
6431;Restaurant L'Oison;Restaurant L'Oison;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Loëx 151;1233;Bernex;Bernex;;;;;non trouve;;;;non trouve;;;site absent;;;20-49 travailleurs;Hôtel/restaurant/bar/dancing;;1-1E6B6F;1-4XH-93502;;46.198787993526224;6.08562319016251;SITG REG + site web public si disponible;2026-05-26
21906;Restaurant Les Curiades;Restaurant Les Curiades;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Vieux-Lully 10;1233;Bernex;Bernex;+41227574040;;;+41227574040;REG principal;info@restaurantlescuriades.ch;;info@restaurantlescuriades.ch;REG;https://www.restaurantlescuriades.ch;https://www.restaurantlescuriades.ch/;non necessaire;;+41227574026;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-398;1-4XH-397;;46.163545369833585;6.072378189357554;SITG REG + site web public si disponible;2026-05-26
11385;Restaurant Makda;Restaurant Makda;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Bernex 224;1233;Bernex;Bernex;+41227571825;;;+41227571825;REG principal;makda.restaurant@gmail.com;;makda.restaurant@gmail.com;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4GULL2;1-3HYZV9;;46.1772840732085;6.077288473735742;SITG REG + site web public si disponible;2026-05-26
57700;10 Vins Sàrl;10 Vins Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue Jacques-DALPHIN 29BIS;1227;Carouge GE;Carouge;+41223424010;;;+41223424010;REG principal;info@ledixvins.ch;;info@ledixvins.ch;REG;https://ledixvins.ch;https://ledixvins.ch/;non necessaire;;;6-9 travailleurs;;;;1-408F8Z;CHE483462914;46.183411248063614;6.139650384119526;SITG REG + site web public si disponible;2026-05-26
56911;3Quarts Sàrl;3Quarts Sàrl;Entreprise;Bar;563001;Bars;;Place du Rondeau 7;1227;Carouge GE;Carouge;+41228201227;;;+41228201227;REG principal;contact@letroisquarts.ch;;contact@letroisquarts.ch;REG;https://letroisquarts.ch;https://letroisquarts.ch/;non necessaire;;;3-5 travailleurs;;;;1-469KJQ;CHE345006087;46.17973544734321;6.13938760760847;SITG REG + site web public si disponible;2026-05-26
18428;4 Paws Avenue;4 Paws Avenue;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Pont-Neuf 2;1227;Carouge GE;Carouge;+41223420715;;;+41223420715;REG principal;sales@4pawsavenue.com;;sales@4pawsavenue.com;REG;https://4pawsavenue.com/;https://4pawsavenue.com/;non necessaire;;;1-2 travailleurs;Commerce/magasin/arcade;;1-4XH-32867;1-4XH-32866;;46.18731025315849;6.140958186244726;SITG REG + site web public si disponible;2026-05-26
